STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/1/19,8.5,",,W",,,0.02,",,W,2400",0,",,W,2400",0,",,W,2400",52,"H,,S",54,",,W",49,",,W",110,",,W",120,",,W",17,",,W",21,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/2/19,8.95,",,W",,,0.18,",,W,2400",0,",,W,2400",0,",,W,2400",54,"H,,S",70,",,W",49,",,W",90,",,W",110,",,W",23,",,W",29.1,",,W",1,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/3/19,5.82,",,W",,,0.21,",,W,2400",0,",,W,2400",0,",,W,2400",52,"H,,S",56,",,W",49,",,W",70,",,W",70,",,W",14.1,",,W",18.1,",,W",1,",,W",1,",,W",1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/4/19,6.04,",,W",,,0.1,",,W,2400",0,",,W,2400",0,",,W,2400",56,"H,,S",65,",,W",53,",,W",110,",,W",100,",,W",16.1,",,W",19.9,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/5/19,11.41,",,W",,,1.52,",,W,2400",0,",,W,2400",0,",,W,2400",55,"H,,S",57,",,W",51,",,W",60,",,W",20,",,W",21,",,W",28,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/6/19,9.4,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",56,"H,,S",68,",,W",50,",,W",40,",,W",30,",,W",21,",,W",25.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/7/19,10.07,",,W",,,0.04,",,W,2400",0,",,W,2400",0,",,W,2400",56,"H,,S",62,",,W",51,",,W",180,",,W",180,",,W",23.9,",,W",30,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/8/19,8.28,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",60,"H,,S",68,",,W",52,",,W",150,",,W",40,",,W",16.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/9/19,13.87,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",54,"H,,S",56,",,W",50,",,W",100,",,W",100,",,W",21.9,",,W",28,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/10/19,13.42,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",58,"H,,S",67,",,W",54,",,W",190,",,W",190,",,W",21.9,",,W",29.1,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/11/19,9.84,",,W",,,0.02,",,W,2400",0,",,W,2400",0,",,W,2400",62,"H,,S",70,",,W",56,",,W",330,",,W",330,",,W",21,",,W",27.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/12/19,13.87,",,W",,,1.07,",,W,2400",0,",,W,2400",0,",,W,2400",51,"H,,S",56,",,W",43,",,W",60,",,W",70,",,W",25.1,",,W",32,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/13/19,10.51,",,W",,,0.65,",,W,2400",0,",,W,2400",0,",,W,2400",46,"H,,S",49,",,W",43,",,W",80,",,W",90,",,W",21,",,W",28,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/14/19,6.71,",,W",,,0.12,",,W,2400",0,",,W,2400",0,",,W,2400",47,"H,,S",51,",,W",44,",,W",330,",,W",340,",,W",16.1,",,W",19.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/15/19,10.51,",,W",,,0.03,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",66,",,W",45,",,W",320,",,W",320,",,W",21,",,W",27.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/16/19,8.95,",,W",,,0.05,",,W,2400",0,",,W,2400",0,",,W,2400",60,"H,,S",68,",,W",52,",,W",190,",,W",190,",,W",21,",,W",23.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/17/19,6.71,",,W",,,0.25,",,W,2400",0,",,W,2400",0,",,W,2400",62,"H,,S",71,",,W",54,",,W",320,",,W",320,",,W",17,",,W",21.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/18/19,10.51,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",64,"H,,S",71,",,W",56,",,W",330,",,W",320,",,W",18.1,",,W",23.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/19/19,14.32,",,W",,,0.14,",,W,2400",0,",,W,2400",0,",,W,2400",62,"H,,S",69,",,W",56,",,W",180,",,W",170,",,W",31.1,",,W",42.9,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/20/19,12.08,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",69,"H,,S",86,",,W",61,",,W",320,",,W",320,",,W",29.1,",,W",36,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/21/19,20.58,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",68,"H,,S",73,",,W",58,",,W",310,",,W",310,",,W",31.1,",,W",38,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/22/19,10.29,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",65,"H,,S",74,",,W",55,",,W",360,",,W",10,",,W",19.9,",,W",31.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/23/19,10.51,",,W",,,0.41,",,W,2400",0,",,W,2400",0,",,W,2400",62,"H,,S",69,",,W",55,",,W",250,",,W",250,",,W",19.9,",,W",25.9,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/24/19,18.34,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",69,"H,,S",75,",,W",62,",,W",300,",,W",300,",,W",32,",,W",42.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/25/19,12.3,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",62,"H,,S",66,",,W",53,",,W",170,",,W",180,",,W",23,",,W",27.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/26/19,10.07,",,W",,,0.15,",,W,2400",0,",,W,2400",0,",,W,2400",68,"H,,S",85,",,W",59,",,W",360,",,W",230,",,W",23,",,W",28,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/27/19,10.29,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",73,"H,,S",81,",,W",64,",,W",340,",,W",300,",,W",21,",,W",27.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/28/19,11.41,",,W",,,0.12,",,W,2400",0,",,W,2400",0,",,W,2400",65,"H,,S",71,",,W",62,",,W",180,",,W",170,",,W",23.9,",,W",30,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/29/19,8.95,",,W",,,0.43,",,W,2400",0,",,W,2400",0,",,W,2400",64,"H,,S",71,",,W",56,",,W",100,",,W",90,",,W",18.1,",,W",23,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/30/19,6.26,",,W",,,1.23,",,W,2400",0,",,W,2400",0,",,W,2400",59,"H,,S",64,",,W",56,",,W",130,",,W",120,",,W",14.1,",,W",19,",,W",1,",,W",1,",,W",1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/31/19,10.07,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",69,"H,,S",80,",,W",61,",,W",190,",,W",190,",,W",19.9,",,W",23.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/1/19,6.93,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",68,"H,,S",78,",,W",61,",,W",120,",,W",110,",,W",15,",,W",18.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/2/19,8.5,",,W",,,0.25,",,W,2400",0,",,W,2400",0,",,W,2400",68,"H,,S",79,",,W",62,",,W",220,",,W",220,",,W",35.1,",,W",42.1,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/3/19,12.97,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",67,"H,,S",72,",,W",57,",,W",270,",,W",290,",,W",25.1,",,W",33.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/4/19,12.75,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",62,"H,,S",70,",,W",55,",,W",230,",,W",180,",,W",23,",,W",28,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/5/19,12.3,",,W",,,0.16,",,W,2400",0,",,W,2400",0,",,W,2400",67,"H,,S",75,",,W",62,",,W",210,",,W",200,",,W",23.9,",,W",30,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/6/19,8.5,",,W",,,0.46,",,W,2400",0,",,W,2400",0,",,W,2400",73,"H,,S",84,",,W",64,",,W",330,",,W",290,",,W",17,",,W",23,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/7/19,6.04,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",71,"H,,S",77,",,W",61,",,W",360,",,W",10,",,W",13,",,W",15,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/8/19,10.29,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",68,"H,,S",78,",,W",60,",,W",110,",,W",110,",,W",23,",,W",28,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/9/19,11.18,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",65,"H,,S",74,",,W",57,",,W",100,",,W",90,",,W",19.9,",,W",25.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/10/19,11.63,",,W",,,0.46,",,W,2400",0,",,W,2400",0,",,W,2400",63,"H,,S",70,",,W",56,",,W",100,",,W",100,",,W",23,",,W",30,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/11/19,16.33,",,W",,,0.2,",,W,2400",0,",,W,2400",0,",,W,2400",70,"H,,S",79,",,W",65,",,W",330,",,W",330,",,W",28,",,W",35.1,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/12/19,9.84,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",67,"H,,S",73,",,W",57,",,W",140,",,W",150,",,W",21,",,W",25.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/13/19,10.51,",,W",,,0.64,",,W,2400",0,",,W,2400",0,",,W,2400",62,"H,,S",66,",,W",57,",,W",20,",,W",40,",,W",25.9,",,W",32,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/14/19,15.21,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",65,"H,,S",75,",,W",59,",,W",260,",,W",290,",,W",25.1,",,W",33.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/15/19,14.32,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",68,"H,,S",75,",,W",55,",,W",190,",,W",190,",,W",29.1,",,W",35.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/16/19,10.51,",,W",,,0.12,",,W,2400",0,",,W,2400",0,",,W,2400",69,"H,,S",76,",,W",65,",,W",230,",,W",230,",,W",17,",,W",21.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/17/19,5.59,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",71,"H,,S",76,",,W",67,",,W",20,",,W",30,",,W",14.1,",,W",18.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/18/19,5.37,",,W",,,1.38,",,W,2400",0,",,W,2400",0,",,W,2400",69,"H,,S",76,",,W",66,",,W",140,",,W",130,",,W",15,",,W",18.1,",,W",1,",,W",1,",,W",1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/19/19,7.83,",,W",,,0.03,",,W,2400",0,",,W,2400",0,",,W,2400",67,"H,,S",69,",,W",65,",,W",100,",,W",100,",,W",14.1,",,W",16.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/20/19,7.61,",,W",,,0.75,",,W,2400",0,",,W,2400",0,",,W,2400",69,"H,,S",76,",,W",66,",,W",200,",,W",200,",,W",23.9,",,W",29.1,",,W",1,",,W",1,",,W",1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/21/19,14.32,",,W",,,0.58,",,W,2400",0,",,W,2400",0,",,W,2400",72,"H,,S",80,",,W",66,",,W",320,",,W",310,",,W",29.1,",,W",38,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/22/19,14.99,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",73,"H,,S",82,",,W",63,",,W",310,",,W",300,",,W",23.9,",,W",31.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/23/19,12.3,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",85,",,W",64,",,W",200,",,W",330,",,W",21,",,W",36.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/24/19,9.62,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",75,"H,,S",83,",,W",63,",,W",190,",,W",190,",,W",17,",,W",21,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/25/19,6.49,",,W",,,0.21,",,W,2400",0,",,W,2400",0,",,W,2400",73,"H,,S",81,",,W",69,",,W",220,",,W",220,",,W",13,",,W",16.1,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/26/19,10.29,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",86,",,W",69,",,W",190,",,W",190,",,W",18.1,",,W",23,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/27/19,6.49,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",91,",,W",69,",,W",240,",,W",220,",,W",17,",,W",23,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/28/19,5.82,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",88,",,W",69,",,W",190,",,W",190,",,W",15,",,W",17,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/29/19,10.51,",,W",,,0.03,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",89,",,W",71,",,W",260,",,W",260,",,W",23,",,W",30,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/30/19,16.11,",,W",,,0.06,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",87,",,W",69,",,W",320,",,W",320,",,W",36.9,",,W",46.1,",,W",,,,,,,,,,,,,1,",,W",,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/1/19,10.29,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",75,"H,,S",86,",,W",65,",,W",190,",,W",190,",,W",18.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/2/19,8.05,",,W",,,0.03,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",89,",,W",67,",,W",230,",,W",230,",,W",17,",,W",21.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/3/19,5.59,",,W",,,0.06,",,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",86,",,W",72,",,W",190,",,W",190,",,W",14.1,",,W",16.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/4/19,6.04,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",87,",,W",70,",,W",150,",,W",150,",,W",14.1,",,W",17,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/5/19,7.16,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",83,",,W",72,",,W",140,",,W",150,",,W",14.1,",,W",18.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/6/19,9.4,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",87,",,W",75,",,W",200,",,W",200,",,W",25.9,",,W",33.1,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/7/19,9.62,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",85,",,W",70,",,W",120,",,W",130,",,W",18.1,",,W",23,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/8/19,5.82,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",72,"H,,S",78,",,W",68,",,W",240,",,W",220,",,W",10.1,",,W",13,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/9/19,9.62,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",89,",,W",68,",,W",200,",,W",200,",,W",19.9,",,W",21.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/10/19,10.29,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",88,",,W",70,",,W",180,",,W",190,",,W",19.9,",,W",23.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/11/19,10.74,",,W",,,0.72,",,W,2400",0,",,W,2400",0,",,W,2400",77,"H,,S",83,",,W",71,",,W",160,",,W",160,",,W",21,",,W",25.1,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/12/19,12.08,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",90,",,W",73,",,W",320,",,W",310,",,W",21.9,",,W",28,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/13/19,10.96,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",85,",,W",71,",,W",180,",,W",240,",,W",21,",,W",23.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/14/19,12.08,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",81,"H,,S",93,",,W",73,",,W",280,",,W",260,",,W",23,",,W",36.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/15/19,10.96,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",86,",,W",69,",,W",190,",,W",190,",,W",18.1,",,W",23,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/16/19,10.74,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",87,",,W",70,",,W",190,",,W",180,",,W",23.9,",,W",28,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/17/19,11.18,",,W",,,0.79,",,W,2400",0,",,W,2400",0,",,W,2400",80,"H,,S",90,",,W",73,",,W",340,",,W",340,",,W",36.9,",,W",42.9,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/18/19,7.38,",,W",,,0.09,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",86,",,W",71,",,W",200,",,W",190,",,W",16.1,",,W",21,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/19/19,8.5,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",84,",,W",71,",,W",190,",,W",190,",,W",19.9,",,W",21.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/20/19,11.41,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",86,"H,,S",99,",,W",78,",,W",230,",,W",230,",,W",21,",,W",25.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/21/19,11.63,",,W",,,0.03,",,W,2400",0,",,W,2400",0,",,W,2400",89,"H,,S",99,",,W",80,",,W",260,",,W",260,",,W",21.9,",,W",28,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/22/19,9.4,",,W",,,1.59,",,W,2400",0,",,W,2400",0,",,W,2400",84,"H,,S",87,",,W",73,",,W",350,",,W",360,",,W",25.1,",,W",30,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/23/19,8.5,",,W",,,2.07,",,W,2400",0,",,W,2400",0,",,W,2400",73,"H,,S",76,",,W",67,",,W",330,",,W",330,",,W",21,",,W",23.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/24/19,7.38,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",73,"H,,S",84,",,W",65,",,W",40,",,W",20,",,W",15,",,W",19,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/25/19,7.83,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",85,",,W",67,",,W",190,",,W",350,",,W",14.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,7/26/19,6.71,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",77,"H,,S",85,",,W",67,",,W",200,",,W",200,",,W",13,",,W",16.1,",,W",,,,,,,,,,,,,,,,
